order_id,date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,status,province,city
13218,2024-04-13,266,35,1,113.64,113.64,微信支付,已完成,河南,郑州市
13219,2024-04-13,89,34,1,148.84,148.84,支付宝,已完成,山东,青岛市
13220,2024-04-14,182,2,1,494.46,494.46,微信支付,已完成,上海,上海市
13221,2024-04-14,474,32,1,462.54,462.54,银行卡,已完成,湖南,长沙市
13222,2024-04-14,68,28,1,477.65,477.65,微信支付,已完成,广东,佛山市
13223,2024-04-14,487,39,1,332.95,332.95,花呗分期,已完成,湖北,武汉市
13224,2024-04-14,259,47,1,499.11,499.11,银行卡,已完成,湖南,长沙市
13225,2024-04-14,365,42,1,157.19,157.19,微信支付,已完成,广东,广州市
13226,2024-04-14,340,20,1,394.02,394.02,银行卡,已完成,重庆,重庆市
13227,2024-04-15,424,40,1,177.4,177.4,支付宝,已完成,北京,北京市
13228,2024-04-15,146,18,2,693.12,1386.24,银行卡,已完成,湖南,长沙市
13229,2024-04-15,340,23,1,201.48,201.48,微信支付,已完成,重庆,重庆市
13230,2024-04-15,178,13,1,365.96,365.96,花呗分期,已取消,山东,青岛市
13231,2024-04-15,45,30,1,52.56,52.56,支付宝,已完成,湖北,武汉市
13232,2024-04-15,97,6,1,67.43,67.43,花呗分期,已完成,福建,福州市
13233,2024-04-16,194,1,1,340.41,340.41,花呗分期,已完成,陕西,西安市
13234,2024-04-16,371,3,1,97.69,97.69,银行卡,已完成,上海,上海市
13235,2024-04-16,447,34,1,133.96,133.96,支付宝,已完成,江苏,无锡市
13236,2024-04-16,56,33,1,208.58,208.58,支付宝,已完成,辽宁,大连市
13237,2024-04-16,23,16,1,295.77,295.77,银行卡,已完成,重庆,重庆市
13238,2024-04-17,30,37,1,54.37,54.37,银行卡,已退货,四川,绵阳市
13239,2024-04-17,405,35,1,113.64,113.64,支付宝,已完成,江苏,无锡市
13240,2024-04-17,73,44,1,480.77,480.77,支付宝,已取消,江苏,南京市
13241,2024-04-17,302,39,1,316.3,316.3,花呗分期,已完成,陕西,咸阳市
13242,2024-04-17,81,13,1,365.96,365.96,花呗分期,已完成,安徽,芜湖市
13243,2024-04-18,261,6,1,70.98,70.98,微信支付,已取消,上海,上海市
13244,2024-04-18,81,27,1,747.91,747.91,微信支付,已完成,安徽,芜湖市
13245,2024-04-18,228,34,1,148.84,148.84,支付宝,已完成,河南,郑州市
13246,2024-04-18,443,4,1,94.26,94.26,支付宝,已完成,湖南,株洲市
13247,2024-04-19,309,22,1,63.14,63.14,花呗分期,已完成,河南,洛阳市
13248,2024-04-19,86,6,1,70.98,70.98,微信支付,已完成,重庆,重庆市
13249,2024-04-19,163,20,1,414.76,414.76,微信支付,已完成,湖北,武汉市
13250,2024-04-19,460,9,1,219.54,219.54,花呗分期,已完成,上海,上海市
13251,2024-04-19,469,48,3,481.34,1444.02,银行卡,已完成,四川,成都市
13252,2024-04-19,88,20,3,373.28,1119.84,银行卡,已完成,陕西,咸阳市
13253,2024-04-19,354,32,1,462.54,462.54,微信支付,已完成,陕西,西安市
13254,2024-04-20,89,28,1,477.65,477.65,花呗分期,已完成,山东,青岛市
13255,2024-04-20,395,42,1,149.33,149.33,花呗分期,已完成,上海,上海市
13256,2024-04-20,147,48,1,385.07,385.07,花呗分期,已完成,安徽,合肥市
13257,2024-04-20,402,10,1,208.08,208.08,花呗分期,已完成,陕西,西安市
13258,2024-04-20,46,38,1,521.59,521.59,花呗分期,已完成,山东,青岛市
13259,2024-04-20,98,19,2,121.85,243.7,银行卡,已取消,广东,东莞市
13260,2024-04-20,430,27,1,747.91,747.91,花呗分期,已完成,四川,成都市
13261,2024-04-20,32,19,2,144.69,289.38,花呗分期,已完成,湖北,宜昌市
13262,2024-04-20,274,12,1,188.28,188.28,支付宝,已完成,河南,郑州市
13263,2024-04-21,407,22,1,78.93,78.93,银行卡,已完成,陕西,咸阳市
13264,2024-04-21,225,31,1,219.92,219.92,支付宝,已完成,陕西,西安市
13265,2024-04-21,341,25,1,272.99,272.99,支付宝,已取消,陕西,咸阳市
13266,2024-04-21,316,48,1,481.34,481.34,银行卡,已完成,福建,福州市
13267,2024-04-21,263,11,2,288.75,577.5,支付宝,已完成,江苏,无锡市
13268,2024-04-21,445,10,1,208.08,208.08,银行卡,已退货,湖北,武汉市
13269,2024-04-22,291,8,1,111.69,111.69,支付宝,已完成,安徽,合肥市
13270,2024-04-22,349,47,1,424.24,424.24,支付宝,已完成,河南,郑州市
13271,2024-04-22,50,33,3,208.58,625.74,花呗分期,已完成,上海,上海市
13272,2024-04-22,33,9,1,219.54,219.54,支付宝,已完成,重庆,重庆市
13273,2024-04-22,87,36,1,358.63,358.63,银行卡,已完成,福建,福州市
13274,2024-04-23,210,23,1,180.27,180.27,花呗分期,已完成,福建,福州市
13275,2024-04-23,370,32,1,439.41,439.41,支付宝,已取消,辽宁,大连市
13276,2024-04-23,184,15,1,254.59,254.59,微信支付,已完成,河南,洛阳市
13277,2024-04-23,302,24,1,223.15,223.15,微信支付,已完成,陕西,咸阳市
13278,2024-04-23,30,5,1,444.81,444.81,微信支付,已完成,四川,绵阳市
13279,2024-04-23,270,44,1,506.07,506.07,花呗分期,已完成,河南,洛阳市
13280,2024-04-24,71,47,1,499.11,499.11,银行卡,已完成,浙江,杭州市
13281,2024-04-24,91,21,2,99.59,199.18,微信支付,已完成,湖南,长沙市
13282,2024-04-24,337,49,1,322.97,322.97,花呗分期,已完成,广东,佛山市
13283,2024-04-24,463,33,2,208.58,417.16,微信支付,已完成,重庆,重庆市
13284,2024-04-24,427,32,1,416.29,416.29,微信支付,已完成,江苏,无锡市
13285,2024-04-24,381,49,2,306.82,613.64,银行卡,已完成,广东,东莞市
13286,2024-04-24,351,6,1,70.98,70.98,微信支付,已完成,辽宁,沈阳市
13287,2024-04-24,267,26,1,646.06,646.06,支付宝,已完成,湖北,武汉市
13288,2024-04-24,148,17,1,88.46,88.46,支付宝,已完成,四川,绵阳市
13289,2024-04-25,499,4,1,80.12,80.12,花呗分期,已退货,浙江,温州市
13290,2024-04-25,3,9,1,186.61,186.61,花呗分期,已退货,山东,青岛市
13291,2024-04-25,481,1,1,340.41,340.41,花呗分期,已完成,北京,北京市
13292,2024-04-25,462,10,1,244.8,244.8,支付宝,已完成,山东,烟台市
13293,2024-04-25,250,35,1,96.59,96.59,银行卡,已完成,四川,成都市
13294,2024-04-26,301,7,1,409.62,409.62,支付宝,已完成,浙江,温州市
13295,2024-04-26,233,44,1,506.07,506.07,银行卡,已完成,北京,北京市
13296,2024-04-26,388,28,1,502.79,502.79,支付宝,已完成,辽宁,沈阳市
13297,2024-04-26,102,35,1,113.64,113.64,支付宝,已完成,上海,上海市
13298,2024-04-26,58,12,1,188.28,188.28,银行卡,已完成,陕西,咸阳市
13299,2024-04-26,283,25,1,245.69,245.69,微信支付,已取消,重庆,重庆市
13300,2024-04-26,81,3,1,97.69,97.69,银行卡,已取消,安徽,芜湖市
13301,2024-04-27,276,48,1,481.34,481.34,支付宝,已取消,山东,青岛市
13302,2024-04-27,485,29,1,71.37,71.37,微信支付,已完成,上海,上海市
13303,2024-04-27,84,37,1,54.37,54.37,微信支付,已退货,江苏,苏州市
13304,2024-04-27,165,23,1,212.08,212.08,支付宝,已取消,河南,洛阳市
13305,2024-04-27,138,12,2,188.28,376.56,微信支付,已完成,山东,青岛市
13306,2024-04-27,162,2,2,494.46,988.92,花呗分期,已完成,福建,福州市
13307,2024-04-28,411,21,1,99.59,99.59,支付宝,已完成,四川,绵阳市
13308,2024-04-28,289,33,1,166.86,166.86,支付宝,已完成,重庆,重庆市
13309,2024-04-28,260,44,1,506.07,506.07,银行卡,已完成,河南,洛阳市
13310,2024-04-28,279,25,3,259.34,778.02,花呗分期,已完成,江苏,无锡市
13311,2024-04-28,212,17,1,98.87,98.87,花呗分期,已退货,江苏,无锡市
13312,2024-04-28,170,45,1,512.12,512.12,花呗分期,已完成,浙江,温州市
13313,2024-04-28,30,3,1,97.69,97.69,银行卡,已取消,四川,绵阳市
13314,2024-04-28,417,11,1,288.75,288.75,银行卡,已完成,江苏,苏州市
13315,2024-04-29,239,20,2,394.02,788.04,微信支付,已完成,重庆,重庆市
13316,2024-04-29,220,13,1,365.96,365.96,微信支付,已完成,北京,北京市
13317,2024-04-29,212,26,3,574.27,1722.81,微信支付,已完成,江苏,无锡市
13318,2024-04-29,472,31,1,208.92,208.92,花呗分期,已取消,陕西,西安市
13319,2024-04-29,390,7,2,409.62,819.24,银行卡,已完成,陕西,西安市
13320,2024-04-30,431,21,2,110.66,221.32,银行卡,已完成,四川,成都市
13321,2024-04-30,447,15,2,241.86,483.72,支付宝,已完成,江苏,无锡市
13322,2024-04-30,196,36,1,377.51,377.51,银行卡,已完成,上海,上海市
13323,2024-04-30,218,2,2,494.46,988.92,支付宝,已完成,安徽,芜湖市
13324,2024-04-30,167,37,1,46.21,46.21,花呗分期,已完成,广东,广州市
13325,2024-05-01,376,33,1,198.15,198.15,微信支付,已完成,山东,烟台市
13326,2024-05-01,175,33,1,208.58,208.58,支付宝,已完成,四川,绵阳市
13327,2024-05-01,124,8,1,100.52,100.52,花呗分期,已完成,北京,北京市
13328,2024-05-01,353,28,1,502.79,502.79,银行卡,已完成,福建,福州市
13329,2024-05-01,329,28,2,452.51,905.02,微信支付,已完成,陕西,西安市
13330,2024-05-01,432,44,1,506.07,506.07,微信支付,已完成,湖南,长沙市
13331,2024-05-02,391,17,1,104.07,104.07,微信支付,已退货,山东,济南市
13332,2024-05-02,443,16,1,266.19,266.19,银行卡,已完成,湖南,株洲市
13333,2024-05-02,266,16,1,295.77,295.77,支付宝,已完成,河南,郑州市
13334,2024-05-02,414,39,1,299.65,299.65,微信支付,已完成,浙江,杭州市
13335,2024-05-02,393,35,1,113.64,113.64,微信支付,已完成,广东,佛山市
13336,2024-05-02,344,31,1,208.92,208.92,微信支付,已退货,四川,绵阳市
13337,2024-05-03,224,1,1,272.33,272.33,银行卡,已完成,河南,洛阳市
13338,2024-05-03,436,12,1,178.87,178.87,花呗分期,已完成,四川,成都市
13339,2024-05-03,93,16,2,295.77,591.54,微信支付,已完成,江苏,南京市
13340,2024-05-03,214,40,2,177.4,354.8,花呗分期,已完成,山东,青岛市
13341,2024-05-03,251,34,1,141.4,141.4,银行卡,已取消,河南,洛阳市
13342,2024-05-04,2,6,1,70.98,70.98,微信支付,已完成,湖北,武汉市
13343,2024-05-04,58,48,1,481.34,481.34,支付宝,已完成,陕西,咸阳市
13344,2024-05-04,268,32,1,370.03,370.03,银行卡,已完成,湖北,宜昌市
13345,2024-05-04,367,32,1,462.54,462.54,支付宝,已完成,辽宁,大连市
13346,2024-05-04,249,30,1,55.48,55.48,花呗分期,已完成,浙江,宁波市
13347,2024-05-04,402,23,1,190.87,190.87,支付宝,已完成,陕西,西安市
13348,2024-05-04,337,39,1,316.3,316.3,花呗分期,已完成,广东,佛山市
13349,2024-05-05,347,40,1,150.79,150.79,银行卡,已完成,湖北,宜昌市
13350,2024-05-05,336,22,1,78.93,78.93,花呗分期,已完成,辽宁,沈阳市
13351,2024-05-05,285,18,1,583.68,583.68,银行卡,已完成,北京,北京市
13352,2024-05-05,328,11,1,288.75,288.75,花呗分期,已完成,湖南,长沙市
13353,2024-05-05,184,16,1,236.62,236.62,支付宝,已完成,河南,洛阳市
13354,2024-05-05,10,29,1,57.1,57.1,支付宝,已退货,重庆,重庆市
13355,2024-05-05,238,22,1,67.09,67.09,花呗分期,已取消,辽宁,大连市
13356,2024-05-06,499,27,1,673.12,673.12,花呗分期,已完成,浙江,温州市
13357,2024-05-06,480,29,1,67.8,67.8,微信支付,已完成,辽宁,沈阳市
13358,2024-05-06,169,2,2,494.46,988.92,支付宝,已完成,四川,绵阳市
13359,2024-05-06,318,10,1,244.8,244.8,银行卡,已完成,四川,成都市
13360,2024-05-06,232,8,1,100.52,100.52,银行卡,已完成,湖南,长沙市
13361,2024-05-07,107,16,1,251.4,251.4,银行卡,已取消,安徽,合肥市
13362,2024-05-07,151,30,1,55.48,55.48,花呗分期,已完成,四川,成都市
13363,2024-05-07,335,39,2,316.3,632.6,银行卡,已完成,浙江,宁波市
13364,2024-05-07,157,34,1,126.51,126.51,银行卡,已完成,广东,佛山市
13365,2024-05-07,252,45,2,539.07,1078.14,支付宝,已完成,重庆,重庆市
13366,2024-05-07,123,13,1,365.96,365.96,微信支付,已完成,山东,青岛市
13367,2024-05-07,442,5,1,444.81,444.81,微信支付,已完成,山东,烟台市
13368,2024-05-08,279,21,1,110.66,110.66,微信支付,已完成,江苏,无锡市
13369,2024-05-08,284,11,1,245.44,245.44,花呗分期,已退货,湖北,宜昌市
13370,2024-05-08,35,17,1,104.07,104.07,微信支付,已完成,湖南,长沙市
13371,2024-05-08,50,23,1,212.08,212.08,支付宝,已取消,上海,上海市
13372,2024-05-08,136,42,1,149.33,149.33,支付宝,已完成,山东,济南市
13373,2024-05-08,243,1,1,306.37,306.37,花呗分期,已完成,北京,北京市
13374,2024-05-09,222,5,1,422.57,422.57,支付宝,已完成,河南,洛阳市
13375,2024-05-09,11,38,1,443.35,443.35,支付宝,已完成,湖北,宜昌市
13376,2024-05-09,471,17,3,104.07,312.21,支付宝,已完成,湖南,株洲市
13377,2024-05-09,365,33,1,198.15,198.15,花呗分期,已退货,广东,广州市
13378,2024-05-09,457,49,1,274.52,274.52,微信支付,已完成,江苏,无锡市
13379,2024-05-09,451,23,1,212.08,212.08,花呗分期,已完成,河南,郑州市
13380,2024-05-09,113,36,1,377.51,377.51,微信支付,已取消,陕西,咸阳市
13381,2024-05-09,476,28,1,502.79,502.79,银行卡,已完成,浙江,温州市
13382,2024-05-09,81,39,1,332.95,332.95,银行卡,已退货,安徽,芜湖市
13383,2024-05-10,33,35,1,102.28,102.28,花呗分期,已完成,重庆,重庆市
13384,2024-05-10,152,19,1,152.31,152.31,银行卡,已完成,河南,洛阳市
13385,2024-05-10,153,27,1,747.91,747.91,微信支付,已完成,上海,上海市
13386,2024-05-10,363,47,1,499.11,499.11,银行卡,已取消,山东,济南市
13387,2024-05-10,98,5,1,400.33,400.33,花呗分期,已完成,广东,东莞市
13388,2024-05-11,12,24,1,223.15,223.15,银行卡,已退货,福建,厦门市
13389,2024-05-11,124,23,1,169.66,169.66,微信支付,已完成,北京,北京市
13390,2024-05-11,297,10,1,244.8,244.8,银行卡,已完成,福建,厦门市
13391,2024-05-11,93,48,1,409.14,409.14,支付宝,已完成,江苏,南京市
13392,2024-05-11,209,20,1,414.76,414.76,银行卡,已完成,湖南,株洲市
13393,2024-05-11,450,27,1,598.33,598.33,银行卡,已完成,山东,青岛市
13394,2024-05-11,19,28,1,452.51,452.51,支付宝,已完成,湖北,武汉市
13395,2024-05-11,252,40,1,177.4,177.4,花呗分期,已完成,重庆,重庆市
13396,2024-05-11,22,39,1,299.65,299.65,支付宝,已完成,重庆,重庆市
13397,2024-05-12,65,24,2,223.15,446.3,花呗分期,已完成,广东,东莞市
13398,2024-05-12,190,40,1,177.4,177.4,花呗分期,已完成,北京,北京市
13399,2024-05-12,374,21,1,99.59,99.59,银行卡,已完成,上海,上海市
13400,2024-05-12,127,40,1,177.4,177.4,花呗分期,已完成,四川,绵阳市
13401,2024-05-12,394,5,1,378.09,378.09,银行卡,已完成,山东,青岛市
13402,2024-05-12,40,12,1,188.28,188.28,花呗分期,已完成,重庆,重庆市
13403,2024-05-12,385,1,1,289.35,289.35,花呗分期,已完成,北京,北京市
13404,2024-05-12,270,9,1,197.59,197.59,微信支付,已完成,河南,洛阳市
13405,2024-05-13,450,27,1,747.91,747.91,微信支付,已退货,山东,青岛市
13406,2024-05-13,134,31,1,219.92,219.92,花呗分期,已完成,辽宁,大连市
13407,2024-05-13,320,37,3,51.65,154.95,花呗分期,已完成,辽宁,大连市
13408,2024-05-13,479,9,1,219.54,219.54,微信支付,已完成,辽宁,沈阳市
13409,2024-05-13,345,41,1,584.82,584.82,支付宝,已完成,浙江,宁波市
13410,2024-05-13,463,45,1,512.12,512.12,支付宝,已完成,重庆,重庆市
13411,2024-05-13,257,19,1,152.31,152.31,银行卡,已完成,福建,福州市
13412,2024-05-14,211,48,2,481.34,962.68,银行卡,已完成,湖南,长沙市
13413,2024-05-14,487,6,2,63.88,127.76,花呗分期,已完成,湖北,武汉市
13414,2024-05-14,438,21,1,105.13,105.13,支付宝,已完成,安徽,合肥市
13415,2024-05-14,476,36,1,302.01,302.01,花呗分期,已完成,浙江,温州市
13416,2024-05-14,274,42,1,157.19,157.19,银行卡,已完成,河南,郑州市
13417,2024-05-14,63,21,1,110.66,110.66,花呗分期,已完成,广东,东莞市
13418,2024-05-14,104,30,2,58.4,116.8,花呗分期,已完成,广东,佛山市
13419,2024-05-15,324,37,1,54.37,54.37,微信支付,已退货,上海,上海市
13420,2024-05-15,56,24,1,211.99,211.99,银行卡,已完成,辽宁,大连市
13421,2024-05-15,397,5,1,444.81,444.81,银行卡,已完成,浙江,杭州市
13422,2024-05-15,376,17,1,104.07,104.07,支付宝,已完成,山东,烟台市
13423,2024-05-15,150,21,1,99.59,99.59,微信支付,已完成,辽宁,沈阳市
13424,2024-05-15,68,33,2,166.86,333.72,微信支付,已完成,广东,佛山市
13425,2024-05-15,291,8,1,111.69,111.69,银行卡,已完成,安徽,合肥市
13426,2024-05-16,390,22,1,71.04,71.04,微信支付,已完成,陕西,西安市
13427,2024-05-16,174,38,1,443.35,443.35,银行卡,已完成,重庆,重庆市
13428,2024-05-16,399,47,1,474.15,474.15,微信支付,已完成,福建,福州市
13429,2024-05-16,396,28,2,502.79,1005.58,银行卡,已取消,河南,郑州市
13430,2024-05-17,481,33,1,198.15,198.15,支付宝,已退货,北京,北京市
13431,2024-05-17,375,13,1,292.77,292.77,支付宝,已完成,安徽,合肥市
13432,2024-05-17,284,4,1,89.55,89.55,银行卡,已退货,湖北,宜昌市
13433,2024-05-17,425,35,1,113.64,113.64,银行卡,已完成,北京,北京市
13434,2024-05-17,465,12,1,188.28,188.28,支付宝,已完成,四川,绵阳市
13435,2024-05-17,158,8,1,111.69,111.69,微信支付,已完成,江苏,无锡市
13436,2024-05-17,310,7,1,368.66,368.66,微信支付,已完成,北京,北京市
13437,2024-05-18,28,44,2,506.07,1012.14,银行卡,已完成,北京,北京市
13438,2024-05-18,413,39,1,332.95,332.95,微信支付,已完成,福建,福州市
13439,2024-05-18,484,30,1,55.48,55.48,银行卡,已完成,四川,绵阳市
13440,2024-05-18,321,12,1,188.28,188.28,花呗分期,已退货,辽宁,沈阳市
13441,2024-05-18,31,7,1,348.18,348.18,支付宝,已完成,陕西,西安市
13442,2024-05-18,146,8,1,111.69,111.69,支付宝,已退货,湖南,长沙市
13443,2024-05-18,476,4,1,84.83,84.83,支付宝,已完成,浙江,温州市
13444,2024-05-18,191,22,1,78.93,78.93,微信支付,已完成,福建,福州市
13445,2024-05-19,346,7,3,409.62,1228.86,银行卡,已完成,山东,济南市
13446,2024-05-19,294,45,1,512.12,512.12,花呗分期,已完成,福建,厦门市
13447,2024-05-19,367,42,1,157.19,157.19,微信支付,已完成,辽宁,大连市
13448,2024-05-19,261,3,1,92.81,92.81,微信支付,已完成,上海,上海市
13449,2024-05-19,339,43,1,172.29,172.29,支付宝,已完成,四川,绵阳市
13450,2024-05-19,257,6,1,70.98,70.98,支付宝,已完成,福建,福州市
13451,2024-05-19,67,36,1,302.01,302.01,支付宝,已完成,山东,济南市
13452,2024-05-20,254,17,1,104.07,104.07,花呗分期,已完成,福建,厦门市
13453,2024-05-20,286,42,1,125.75,125.75,银行卡,已完成,四川,绵阳市
13454,2024-05-20,147,41,1,584.82,584.82,银行卡,已完成,安徽,合肥市
13455,2024-05-20,458,45,1,512.12,512.12,支付宝,已取消,湖北,宜昌市
13456,2024-05-20,389,22,1,78.93,78.93,支付宝,已完成,安徽,合肥市
13457,2024-05-20,11,8,1,100.52,100.52,微信支付,已完成,湖北,宜昌市
13458,2024-05-21,318,25,1,272.99,272.99,微信支付,已完成,四川,成都市
13459,2024-05-21,483,37,1,54.37,54.37,微信支付,已完成,湖南,株洲市
13460,2024-05-21,472,15,1,254.59,254.59,花呗分期,已完成,陕西,西安市
13461,2024-05-21,377,12,1,169.45,169.45,微信支付,已完成,湖北,宜昌市
13462,2024-05-21,63,11,1,288.75,288.75,银行卡,已完成,广东,东莞市
13463,2024-05-21,438,29,1,71.37,71.37,银行卡,已完成,安徽,合肥市
13464,2024-05-21,491,9,1,186.61,186.61,支付宝,已退货,湖南,株洲市
13465,2024-05-22,171,44,1,506.07,506.07,花呗分期,已取消,山东,济南市
13466,2024-05-22,83,45,1,539.07,539.07,银行卡,已完成,广东,佛山市
13467,2024-05-22,284,3,2,97.69,195.38,微信支付,已完成,湖北,宜昌市
13468,2024-05-22,253,40,1,177.4,177.4,微信支付,已退货,江苏,南京市
13469,2024-05-23,397,37,2,54.37,108.74,支付宝,已退货,浙江,杭州市
13470,2024-05-23,327,24,1,211.99,211.99,银行卡,已完成,重庆,重庆市
13471,2024-05-23,428,41,1,497.1,497.1,银行卡,已取消,湖南,长沙市
13472,2024-05-23,385,15,1,254.59,254.59,花呗分期,已退货,北京,北京市
13473,2024-05-23,422,3,1,97.69,97.69,支付宝,已完成,北京,北京市
13474,2024-05-23,173,37,1,54.37,54.37,微信支付,已完成,广东,广州市
13475,2024-05-24,149,28,1,502.79,502.79,支付宝,已完成,广东,东莞市
13476,2024-05-24,368,1,1,323.39,323.39,支付宝,已完成,安徽,合肥市
13477,2024-05-24,326,28,1,402.23,402.23,花呗分期,已完成,福建,厦门市
13478,2024-05-24,24,20,1,414.76,414.76,银行卡,已完成,广东,东莞市
13479,2024-05-25,123,48,2,457.27,914.54,银行卡,已退货,山东,青岛市
13480,2024-05-25,388,32,1,462.54,462.54,微信支付,已完成,辽宁,沈阳市
13481,2024-05-25,140,38,1,469.43,469.43,支付宝,已完成,浙江,杭州市
13482,2024-05-25,365,40,2,177.4,354.8,花呗分期,已完成,广东,广州市
13483,2024-05-25,285,21,1,110.66,110.66,微信支付,已完成,北京,北京市
13484,2024-05-25,242,34,1,141.4,141.4,微信支付,已完成,陕西,咸阳市
13485,2024-05-26,495,39,1,332.95,332.95,微信支付,已完成,河南,郑州市
13486,2024-05-26,315,22,1,78.93,78.93,支付宝,已退货,河南,洛阳市
13487,2024-05-26,372,11,2,274.31,548.62,微信支付,已完成,重庆,重庆市
13488,2024-05-26,92,13,1,365.96,365.96,花呗分期,已完成,湖北,宜昌市
13489,2024-05-26,247,40,2,177.4,354.8,银行卡,已完成,上海,上海市
13490,2024-05-26,275,11,1,274.31,274.31,花呗分期,已完成,江苏,苏州市
13491,2024-05-26,92,29,1,71.37,71.37,银行卡,已完成,湖北,宜昌市
13492,2024-05-26,338,9,1,219.54,219.54,微信支付,已退货,安徽,芜湖市
13493,2024-05-27,338,11,1,274.31,274.31,花呗分期,已完成,安徽,芜湖市
13494,2024-05-27,263,15,3,254.59,763.77,银行卡,已完成,江苏,无锡市
13495,2024-05-27,81,36,1,302.01,302.01,银行卡,已取消,安徽,芜湖市
13496,2024-05-27,277,28,1,502.79,502.79,支付宝,已完成,辽宁,大连市
13497,2024-05-27,429,45,1,539.07,539.07,微信支付,已完成,四川,成都市
13498,2024-05-28,269,4,1,89.55,89.55,银行卡,已完成,四川,绵阳市
13499,2024-05-28,242,40,1,177.4,177.4,花呗分期,已完成,陕西,咸阳市
13500,2024-05-28,323,29,1,71.37,71.37,微信支付,已完成,湖南,株洲市
13501,2024-05-28,17,49,1,306.82,306.82,微信支付,已退货,安徽,芜湖市
13502,2024-05-29,13,36,1,377.51,377.51,支付宝,已完成,福建,厦门市
13503,2024-05-29,43,4,1,94.26,94.26,支付宝,已完成,重庆,重庆市
13504,2024-05-29,456,28,1,452.51,452.51,微信支付,已完成,江苏,南京市
13505,2024-05-29,420,27,2,747.91,1495.82,银行卡,已完成,辽宁,大连市
13506,2024-05-29,175,21,1,105.13,105.13,支付宝,已完成,四川,绵阳市
13507,2024-05-30,298,22,1,78.93,78.93,微信支付,已完成,广东,广州市
13508,2024-05-30,416,12,1,150.62,150.62,花呗分期,已完成,重庆,重庆市
13509,2024-05-30,384,30,1,55.48,55.48,微信支付,已完成,湖北,武汉市
13510,2024-05-30,188,49,2,306.82,613.64,支付宝,已完成,湖南,株洲市
13511,2024-05-30,485,15,1,254.59,254.59,支付宝,已完成,上海,上海市
13512,2024-05-30,478,46,1,107.75,107.75,银行卡,已完成,浙江,杭州市
13513,2024-05-31,318,34,2,148.84,297.68,花呗分期,已完成,四川,成都市
13514,2024-05-31,375,20,1,352.55,352.55,微信支付,已完成,安徽,合肥市
13515,2024-05-31,96,45,1,512.12,512.12,微信支付,已完成,湖南,株洲市
13516,2024-05-31,93,46,1,114.08,114.08,支付宝,已完成,江苏,南京市
13517,2024-05-31,409,41,1,555.58,555.58,微信支付,已退货,上海,上海市
13518,2024-05-31,18,37,1,54.37,54.37,花呗分期,已完成,湖南,长沙市
13519,2024-05-31,36,40,1,159.66,159.66,花呗分期,已完成,山东,青岛市
13520,2024-06-01,220,35,1,113.64,113.64,银行卡,已完成,北京,北京市
13521,2024-06-01,287,12,1,188.28,188.28,支付宝,已完成,福建,福州市
13522,2024-06-01,460,21,1,105.13,105.13,支付宝,已完成,上海,上海市
13523,2024-06-01,401,47,1,499.11,499.11,银行卡,已完成,安徽,芜湖市
13524,2024-06-01,151,47,1,474.15,474.15,银行卡,已完成,四川,成都市
13525,2024-06-01,383,47,1,499.11,499.11,支付宝,已完成,重庆,重庆市
13526,2024-06-01,117,48,1,409.14,409.14,支付宝,已完成,浙江,宁波市
13527,2024-06-01,239,36,1,377.51,377.51,银行卡,已退货,重庆,重庆市
13528,2024-06-01,249,12,1,188.28,188.28,花呗分期,已完成,浙江,宁波市
13529,2024-06-01,486,30,1,49.64,49.64,微信支付,已完成,山东,济南市
13530,2024-06-02,143,30,1,58.4,58.4,微信支付,已完成,湖北,武汉市
13531,2024-06-02,36,26,1,681.95,681.95,支付宝,已完成,山东,青岛市
13532,2024-06-02,330,9,1,219.54,219.54,支付宝,已完成,北京,北京市
13533,2024-06-02,420,12,1,188.28,188.28,支付宝,已完成,辽宁,大连市
13534,2024-06-02,287,1,1,340.41,340.41,微信支付,已完成,福建,福州市
13535,2024-06-02,93,35,1,107.96,107.96,花呗分期,已完成,江苏,南京市
13536,2024-06-02,237,13,1,292.77,292.77,花呗分期,已完成,北京,北京市
13537,2024-06-02,350,20,1,414.76,414.76,微信支付,已完成,山东,烟台市
13538,2024-06-03,432,10,3,195.84,587.52,银行卡,已完成,湖南,长沙市
13539,2024-06-03,34,32,1,393.16,393.16,微信支付,已完成,福建,厦门市
13540,2024-06-03,499,13,1,365.96,365.96,银行卡,已完成,浙江,温州市
13541,2024-06-03,321,30,2,58.4,116.8,支付宝,已完成,辽宁,沈阳市
13542,2024-06-03,212,36,1,377.51,377.51,银行卡,已完成,江苏,无锡市
13543,2024-06-03,51,35,1,107.96,107.96,支付宝,已完成,河南,洛阳市
13544,2024-06-04,33,45,1,512.12,512.12,银行卡,已完成,重庆,重庆市
13545,2024-06-04,17,1,1,323.39,323.39,花呗分期,已完成,安徽,芜湖市
13546,2024-06-04,481,26,1,646.06,646.06,花呗分期,已退货,北京,北京市
13547,2024-06-04,445,41,1,526.34,526.34,银行卡,已取消,湖北,武汉市
13548,2024-06-04,34,21,1,110.66,110.66,银行卡,已完成,福建,厦门市
13549,2024-06-04,119,21,1,110.66,110.66,微信支付,已完成,北京,北京市
13550,2024-06-05,190,8,3,100.52,301.56,银行卡,已完成,北京,北京市
13551,2024-06-05,241,6,1,70.98,70.98,微信支付,已退货,山东,济南市
